,PRD_SEQ,STAR,USER_ID
13633,137,3,34
18306,184,3,7
3030,31,4,31
2102,22,4,3
12725,128,3,26
7145,72,4,46
3891,39,4,92
15643,157,3,44
1995,20,1,96
18761,188,2,62
5403,55,2,4
18976,190,3,77
5292,53,4,93
8051,81,1,52
15311,154,2,12
11203,113,3,4
4925,50,2,26
11727,118,1,28
19731,198,3,32
10155,102,4,56
2978,30,2,79
3573,36,2,74
13017,131,2,18
12507,126,1,8
17554,176,3,55
1115,12,4,16
10281,103,3,82
3466,35,2,67
5145,52,1,46
13035,131,2,36
14639,147,4,40
10502,106,3,3
14546,146,1,47
7388,74,1,89
14756,148,3,57
19502,196,1,3
11127,112,2,28
8232,83,4,33
11274,113,3,75
2538,26,1,39
17167,172,4,68
5383,54,1,84
16537,166,1,38
7624,77,4,25
9027,91,2,28
7025,71,3,26
10353,104,4,54
799,8,1,100
13985,140,1,86
427,5,2,28
10428,105,4,29
12912,130,3,13
10639,107,4,40
13856,139,3,57
11058,111,3,59
7634,77,1,35
3131,32,2,32
232,3,3,33
3037,31,3,38
14544,146,1,45
14832,149,1,33
12475,125,1,76
18640,187,1,41
7423,75,4,24
17858,179,3,59
12011,121,1,12
10425,105,2,26
9389,94,2,90
19532,196,2,33
5369,54,1,70
16269,163,1,70
10359,104,1,60
11952,120,3,53
16485,165,3,86
3157,32,1,58
6884,69,1,85
7342,74,2,43
17466,175,4,67
9958,100,1,59
7902,80,2,3
9329,94,1,30
6739,68,4,40
15459,155,4,60
11178,112,1,79
4412,45,3,13
2314,24,4,15
2018,21,1,19
7412,75,2,13
19471,195,3,72
19558,196,1,59
10906,110,3,7
11358,114,1,59
19561,196,3,62
12292,123,3,93
3424,35,2,25
11895,119,3,96
9403,95,3,4
10705,108,4,6
9845,99,2,46
19744,198,3,45
4080,41,2,81
4962,50,4,63
13424,135,2,25
16327,164,1,28
8209,83,3,10
797,8,2,98
5467,55,3,68
1883,19,2,84
9827,99,1,28
16340,164,4,41
2372,24,4,73
8011,81,4,12
1198,12,3,99
18049,181,1,50
19175,192,3,76
6167,62,2,68
4094,41,3,95
10945,110,4,46
480,5,2,81
7126,72,1,27
16291,163,1,92
15393,154,1,94
8261,83,4,62
6939,70,1,40
16285,163,1,86
1331,14,3,32
16730,168,2,31
3305,34,2,6
4355,44,3,56
3104,32,1,5
14891,149,2,92
9584,96,2,85
9568,96,3,69
1420,15,3,21
5205,53,4,6
10877,109,3,78
18122,182,2,23
11909,120,3,10
1709,18,3,10
9255,93,1,56
430,5,4,31
11853,119,2,54
10501,106,3,2
2328,24,1,29
227,3,4,28
9703,98,1,4
577,6,3,78
4233,43,2,34
684,7,3,85
6818,69,3,19
7750,78,4,51
5220,53,4,21
3785,38,1,86
10030,101,2,31
5794,58,3,95
8953,90,2,54
8751,88,4,52
8988,90,3,89
16158,162,1,59
12341,124,4,42
6973,70,3,74
15509,156,3,10
8494,85,1,95
6037,61,2,38
6431,65,1,32
12462,125,5,63
12717,128,4,18
2758,28,1,59
17135,172,3,36
1654,17,3,55
1292,13,3,93
7855,79,3,56
18552,186,1,53
591,6,1,92
16572,166,4,73
18147,182,1,48
5137,52,1,38
13854,139,3,55
19911,200,2,12
16570,166,4,71
13090,131,1,91
18012,181,3,13
11898,119,2,99
5697,57,3,98
14219,143,3,20
4979,50,1,80
4888,49,4,89
14417,145,2,18
17210,173,4,11
2847,29,3,48
8370,84,2,71
15377,154,3,78
19976,200,1,77
9863,99,4,64
11924,120,3,25
4635,47,4,36
3540,36,1,41
16305,164,2,6
2383,24,1,84
19162,192,2,63
5977,60,4,78
1160,12,1,61
5955,60,1,56
8967,90,1,68
12377,124,2,78
13427,135,4,28
13513,136,3,14
2768,28,4,69
2634,27,1,35
1573,16,4,74
18628,187,2,29
3951,40,1,52
10888,109,1,89
15302,154,2,3
12821,129,3,22
18289,183,3,90
1329,14,1,30
17203,173,2,4
3916,40,3,17
3772,38,3,73
5484,55,1,85
6081,61,4,82
14144,142,1,45
1050,11,1,51
623,7,4,24
8009,81,4,10
18412,185,4,13
19891,199,1,92
9292,93,2,93
10272,103,3,73
3080,31,1,81
1501,16,1,2
4995,50,3,96
11449,115,2,50
14986,150,4,87
11047,111,2,48
17651,177,2,52
16810,169,2,11
7770,78,4,71
2532,26,2,33
12845,129,1,46
18943,190,2,44
1100,12,1,1
14088,141,2,89
15199,152,4,100
13508,136,1,9
13367,134,2,68
13002,131,4,3
4722,48,4,23
6112,62,1,13
4238,43,3,39
7978,80,4,79
6435,65,3,36
12520,126,3,21
16649,167,4,50
7032,71,3,33
12683,127,2,84
10549,106,2,50
1472,15,2,73
17854,179,4,55
11883,119,2,84
14126,142,2,27
14909,150,4,10
849,9,3,50
10999,110,4,100
11990,120,4,91
19267,193,4,68
11840,119,3,41
17419,175,1,20
2210,23,3,11
16857,169,4,58
3202,33,4,3
13888,139,2,89
12798,128,2,99
18979,190,2,80
10033,101,1,34
1284,13,4,85
8606,87,1,7
3593,36,4,94
13416,135,1,17
18720,188,4,21
12347,124,1,48
11409,115,1,10
3271,33,2,72
4717,48,2,18
1004,11,1,5
15583,156,4,84
10477,105,2,78
16387,164,1,88
8457,85,4,58
15963,160,3,64
16403,165,1,4
6212,63,3,13
15542,156,1,43
12729,128,1,30
3542,36,4,43
10074,101,4,75
253,3,1,54
14767,148,3,68
19908,200,4,9
9340,94,2,41
2142,22,1,43
6092,61,4,93
6403,65,2,4
7632,77,4,33
1728,18,3,29
9274,93,3,75
1671,17,1,72
13004,131,4,5
15802,159,3,3
19085,191,3,86
1971,20,1,72
17464,175,3,65
12146,122,4,47
10370,104,4,71
7807,79,2,8
694,7,4,95
5729,58,3,30
17406,175,1,7
17861,179,4,62
10796,108,1,97
19369,194,3,70
10714,108,3,15
19574,196,2,75
19904,200,1,5
10194,102,3,95
15293,153,1,94
3094,31,2,95
14128,142,2,29
7364,74,3,65
2114,22,1,15
14783,148,4,84
2273,23,2,74
13314,134,2,15
3244,33,1,45
16362,164,3,63
6182,62,2,83
5041,51,1,42
4817,49,2,18
11524,116,3,25
3563,36,2,64
12269,123,3,70
19583,196,4,84
6176,62,1,77
12244,123,2,45
6312,64,2,13
11147,112,1,48
12420,125,1,21
656,7,2,57
6684,67,1,85
9994,100,3,95
17843,179,2,44
17335,174,2,36
18447,185,1,48
10129,102,3,30
3231,33,4,32
17663,177,2,64
2484,25,2,85
7205,73,2,6
5967,60,1,68
17188,172,3,89
952,10,4,53
9361,94,2,62
19018,191,1,19
5664,57,1,65
11522,116,1,23
7028,71,3,29
17038,171,2,39
3409,35,4,10
4775,48,1,76
14096,141,2,97
10798,108,1,99
11200,113,2,1
1461,15,3,62
9024,91,1,25
10337,104,1,38
7953,80,4,54
12311,124,1,12
13290,133,1,91
11345,114,1,46
15014,151,3,15
5152,52,4,53
1146,12,4,47
1937,20,1,38
12346,124,2,47
17959,180,4,60
17509,176,1,10
14893,149,2,94
5914,60,2,15
456,5,2,57
15453,155,3,54
5397,54,2,98
16665,167,1,66
3858,39,3,59
96,1,3,97
3130,32,4,31
8015,81,1,16
6780,68,2,81
6618,67,1,19
2627,27,4,28
3773,38,4,74
2239,23,1,40
3663,37,1,64
14712,148,2,13
16957,170,4,58
5138,52,2,39
14101,142,3,2
2389,24,4,90
11184,112,4,85
13271,133,1,72
3082,31,1,83
10747,108,2,48
11229,113,2,30
19392,194,4,93
5591,56,1,92
1663,17,2,64
2901,30,2,2
4099,41,3,100
4268,43,4,69
19212,193,4,13
18560,186,1,61
16759,168,4,60
8127,82,3,28
6883,69,2,84
14814,149,3,15
9935,100,1,36
2397,24,1,98
8899,89,4,100
4184,42,4,85
17027,171,3,28
2576,26,4,77
2373,24,4,74
15700,158,2,1
6633,67,5,34
16412,165,4,13
15144,152,3,45
14569,146,2,70
16571,166,2,72
9473,95,1,74
19185,192,4,86
19792,198,1,93
5640,57,4,41
9001,91,4,2
9287,93,4,88
2515,26,2,16
4262,43,3,63
15080,151,4,81
12324,124,4,25
415,5,4,16
10019,101,2,20
5013,51,3,14
12480,125,3,81
5778,58,3,79
7188,72,1,89
12823,129,1,24
3695,37,2,96
710,8,4,11
16359,164,3,60
4503,46,3,4
19960,200,4,61
9441,95,4,42
16997,170,4,98
13470,135,3,71
1495,15,3,96
18550,186,2,51
16558,166,3,59
6249,63,2,50
9433,95,2,34
14929,150,1,30
4091,41,3,92
16039,161,2,40
2888,29,2,89
4928,50,3,29
14090,141,4,91
1523,16,2,24
13995,140,2,96
18098,181,4,99
7249,73,2,50
5206,53,4,7
1241,13,1,42
1406,15,4,7
3319,34,1,20
17305,174,4,6
916,10,2,17
527,6,4,28
11742,118,3,43
11354,114,1,55
14444,145,4,45
19667,197,4,68
2819,29,2,20
11839,119,2,40
19501,196,1,2
12876,129,1,77
19017,191,1,18
6264,63,3,65
11392,114,3,93
3012,31,4,13
17288,173,4,89
9891,99,3,92
9678,97,1,79
10726,108,1,27
6107,62,4,8
774,8,4,75
15320,154,4,21
1631,17,4,32
19156,192,2,57
13662,137,2,63
9855,99,3,56
8661,87,3,62
2750,28,4,51
11792,118,4,93
16799,168,3,100
18709,188,3,10
18164,182,4,65
10217,103,2,18
18504,186,1,5
9183,92,3,84
598,6,1,99
4562,46,2,63
12393,124,3,94
4001,41,4,2
4659,47,2,60
18429,185,3,30
12784,128,1,85
4684,47,4,85
16574,166,4,75
14872,149,3,73
6217,63,1,18
8663,87,2,64
11734,118,2,35
10820,109,2,21
5080,51,4,81
12800,129,3,1
5790,58,1,91
12850,129,3,51
10334,104,3,35
1446,15,1,47
10443,105,1,44
12849,129,2,50
16554,166,2,55
17156,172,3,57
13967,140,2,68
7309,74,3,10
7034,71,4,35
6000,61,4,1
2837,29,4,38
19614,197,4,15
3757,38,3,58
3218,33,4,19
3520,36,2,21
6594,66,3,95
5947,60,3,48
19590,196,1,91
2588,26,3,89
4695,47,4,96
12927,130,2,28
12781,128,2,82
5241,53,2,42
17039,171,1,40
12128,122,3,29
8643,87,5,44
6806,69,1,7
19516,196,2,17
9044,91,2,45
18128,182,4,29
13836,139,4,37
2464,25,1,65
10175,102,1,76
15730,158,4,31
15052,151,4,53
4483,45,2,84
9180,92,2,81
12375,124,2,76
15903,160,2,4
18036,181,4,37
16151,162,4,52
7234,73,1,35
4608,47,2,9
11696,117,1,97
500,6,2,1
10508,106,3,9
14940,150,2,41
1046,11,1,47
15871,159,2,72
9193,92,2,94
18663,187,2,64
12565,126,3,66
11535,116,4,36
12386,124,1,87
3139,32,1,40
17671,177,1,72
17134,172,1,35
16439,165,3,40
777,8,3,78
10043,101,1,44
11662,117,3,63
14364,144,3,65
4019,41,3,20
9386,94,2,87
9553,96,4,54
13693,137,1,94
19996,200,2,97
10080,101,3,81
12968,130,1,69
14915,150,1,16
6083,61,2,84
9305,94,2,6
2982,30,4,83
15366,154,1,67
17743,178,4,44
10901,110,2,2
5890,59,1,91
14021,141,4,22
11977,120,2,78
9187,92,3,88
9156,92,1,57
6005,61,4,6
565,6,1,66
4118,42,4,19
5899,59,4,100
840,9,4,41
3888,39,4,89
9834,99,3,35
19865,199,4,66
7641,77,4,42
14713,148,2,14
8655,87,3,56
2666,27,1,67
9341,94,1,42
4092,41,4,93
765,8,4,66
1440,15,4,41
13505,136,1,6
17564,176,2,65
3872,39,3,73
14490,145,3,91
18353,184,1,54
15827,159,4,28
4865,49,1,66
15659,157,2,60
2620,27,2,21
18819,189,2,20
14630,147,3,31
18603,187,1,4
6709,68,4,10
3026,31,4,27
14450,145,1,51
4102,42,3,3
1298,13,4,99
18650,187,2,51
6338,64,1,39
2022,21,4,23
15673,157,1,74
7372,74,4,73
9385,94,3,86
2685,27,3,86
17898,179,3,99
15355,154,3,56
7785,78,3,86
1025,11,4,26
14790,148,2,91
9404,95,1,5
8650,87,3,51
13570,136,3,71
12484,125,1,85
18622,187,1,23
15861,159,1,62
9537,96,3,38
9636,97,1,37
3499,35,1,100
2496,25,2,97
11223,113,1,24
11269,113,3,70
2422,25,1,23
17222,173,3,23
10835,109,4,36
2732,28,1,33
80,1,2,81
4217,43,3,18
4242,43,1,43
3811,39,3,12
12620,127,2,21
8148,82,4,49
18243,183,3,44
1359,14,2,60
16744,168,2,45
9840,99,4,41
17152,172,4,53
2162,22,3,63
879,9,4,80
1578,16,4,79
7573,76,2,74
1509,16,2,10
18775,188,3,76
15675,157,4,76
4112,42,2,13
15823,159,2,24
1845,19,4,46
7838,79,3,39
4568,46,2,69
6963,70,3,64
18928,190,1,29
19296,193,5,97
12777,128,3,78
5279,53,2,80
11624,117,2,25
9434,95,1,35
3614,37,2,15
2108,22,4,9
7773,78,4,74
13529,136,1,30
6032,61,2,33
5323,54,1,24
17169,172,1,70
13787,138,1,88
4183,42,1,84
13779,138,4,80
18824,189,3,25
13809,139,4,10
636,7,1,37
8983,90,2,84
3219,33,2,20
16010,161,2,11
6282,63,4,83
13552,136,1,53
12398,124,4,99
1193,12,3,94
45,1,3,46
14702,148,2,3
976,10,1,77
13155,132,4,56
6786,68,1,87
10037,101,2,38
2963,30,3,64
5563,56,1,64
11480,115,4,81
9776,98,4,77
10166,102,4,67
4515,46,2,16
9581,96,4,82
15881,159,4,82
1975,20,1,76
5121,52,3,22
17991,180,1,92
13542,136,4,43
18582,186,4,83
19953,200,3,54
6889,69,1,90
16307,164,1,8
19150,192,1,51
10059,101,2,60
15428,155,4,29
11730,118,4,31
16707,168,3,8
1751,18,1,52
14487,145,4,88
11285,113,4,86
432,5,3,33
19581,196,1,82
7600,77,4,1
1832,19,1,33
9632,97,3,33
12079,121,2,80
37,1,4,38
8768,88,2,69
10323,104,1,24
6203,63,4,4
3988,40,2,89
13497,135,2,98
713,8,4,14
559,6,2,60
19268,193,3,69
13520,136,3,21
2335,24,3,36
10240,103,3,41
8831,89,3,32
19682,197,1,83
9073,91,1,74
11235,113,3,36
8759,88,2,60
16061,161,1,62
19321,194,4,22
10329,104,1,30
18322,184,3,23
8330,84,4,31
7432,75,2,33
15665,157,2,66
8431,85,2,32
14368,144,4,69
3747,38,3,48
1597,16,1,98
15103,152,1,4
4490,45,2,91
18148,182,4,49
9372,94,1,73
13246,133,1,47
6007,61,1,8
17155,172,3,56
4302,44,4,3
3006,31,3,7
12658,127,1,59
8282,83,2,83
15651,157,4,52
625,7,2,26
7523,76,2,24
5830,59,3,31
1741,18,3,42
15285,153,4,86
10843,109,3,44
13786,138,3,87
2829,29,1,30
13977,140,4,78
14459,145,2,60
10708,108,1,9
10795,108,3,96
18025,181,1,26
13523,136,1,24
13391,134,2,92
7939,80,5,40
8027,81,3,28
3413,35,2,14
13916,140,3,17
10223,103,4,24
19675,197,3,76
906,10,4,7
9228,93,1,29
17996,180,2,97
760,8,2,61
3118,32,3,19
986,10,1,87
12938,130,2,39
14152,142,4,53
10909,110,4,10
10392,104,1,93
17105,172,4,6
14132,142,1,33
295,3,1,96
15948,160,3,49
1785,18,4,86
4382,44,1,83
16118,162,4,19
5318,54,2,19
5854,59,1,55
14938,150,1,39
9476,95,1,77
12735,128,3,36
13098,131,1,99
13257,133,2,58
9904,100,3,5
5733,58,4,34
5769,58,3,70
8741,88,2,42
13339,134,3,40
14440,145,3,41
7986,80,4,87
18168,182,1,69
3574,36,3,75
11784,118,2,85
7407,75,2,8
18776,188,2,77
18368,184,4,69
7313,74,3,14
2648,27,4,49
2586,26,1,87
8903,90,2,4
6576,66,4,77
3160,32,2,61
3182,32,3,83
13308,134,1,9
2377,24,4,78
4803,49,2,4
14802,149,3,3
5692,57,1,93
12362,124,2,63
19234,193,1,35
5392,54,4,93
15964,160,1,65
9371,94,4,72
19077,191,1,78
19863,199,3,64
17579,176,3,80
13886,139,1,87
12343,124,2,44
8978,90,1,79
18843,189,4,44
9291,93,4,92
16217,163,3,18
5372,54,2,73
15908,160,3,9
1613,17,3,14
5829,59,5,30
19868,199,2,69
19330,194,4,31
11570,116,1,71
2015,21,3,16
18209,183,1,10
19109,192,3,10
5756,58,2,57
603,7,5,4
5329,54,3,30
9753,98,3,54
15969,160,3,70
7012,71,3,13
243,3,4,44
12101,122,1,2
10545,106,2,46
8298,83,4,99
6802,69,3,3
17915,180,4,16
18857,189,3,58
19194,192,1,95
4830,49,3,31
12302,124,2,3
5344,54,1,45
5202,53,4,3
19528,196,1,29
18450,185,3,51
16176,162,4,77
13231,133,2,32
15521,156,2,22
3960,40,2,61
3873,39,2,74
179,2,1,80
16680,167,1,81
4793,48,1,94
7436,75,1,37
15045,151,4,46
5958,60,3,59
1800,19,3,1
18579,186,2,80
9449,95,3,50
19242,193,4,43
6038,61,3,39
14622,147,3,23
8221,83,2,22
19294,193,2,95
2801,29,1,2
14339,144,2,40
10974,110,2,75
2922,30,4,23
17753,178,4,54
7741,78,3,42
15392,154,4,93
19127,192,1,28
1245,13,2,46
17051,171,1,52
4537,46,2,38
4053,41,3,54
5931,60,4,32
3239,33,1,40
108,2,2,9
13857,139,1,58
12802,129,1,3
18315,184,4,16
15555,156,2,56
16927,170,3,28
5844,59,3,45
15008,151,3,9
4394,44,3,95
5873,59,1,74
18460,185,2,61
14184,142,4,85
12872,129,3,73
16437,165,4,38
4348,44,3,49
14347,144,1,48
13260,133,1,61
13382,134,2,83
10768,108,3,69
12826,129,1,27
17080,171,4,81
5150,52,2,51
14579,146,3,80
10509,106,2,10
12986,130,3,87
11253,113,1,54
13658,137,4,59
973,10,3,74
10507,106,1,8
4299,43,1,100
3653,37,2,54
5872,59,4,73
4838,49,3,39
7598,76,3,99
7377,74,2,78
3036,31,1,37
12675,127,1,76
3088,31,1,89
12250,123,2,51
7195,72,1,96
9267,93,4,68
13049,131,1,50
7464,75,2,65
2825,29,2,26
16805,169,3,6
6330,64,4,31
10,1,3,11
5868,59,1,69
8855,89,1,56
1426,15,4,27
18016,181,4,17
17781,178,2,82
17923,180,3,24
4814,49,1,15
15429,155,2,30
15801,159,1,2
13976,140,2,77
2784,28,2,85
17754,178,2,55
12159,122,3,60
8515,86,4,16
1344,14,4,45
18453,185,3,54
372,4,3,73
909,10,3,10
3399,34,3,100
496,5,1,97
15289,153,2,90
16631,167,3,32
5302,54,2,3
14303,144,1,4
1244,13,3,45
4365,44,4,66
16683,167,5,84
1195,12,2,96
2990,30,1,91
4953,50,3,54
1423,15,4,24
10995,110,2,96
256,3,2,57
8205,83,1,6
14847,149,3,48
8480,85,3,81
6287,63,4,88
17624,177,1,25
11293,113,2,94
14029,141,1,30
15727,158,3,28
19807,199,2,8
18474,185,2,75
18314,184,3,15
1232,13,4,33
12353,124,1,54
11068,111,4,69
17021,171,1,22
9304,94,3,5
12284,123,1,85
13793,138,3,94
7880,79,2,81
17940,180,3,41
5130,52,3,31
5912,60,4,13
8459,85,1,60
3923,40,2,24
6127,62,4,28
12238,123,3,39
14092,141,2,93
17614,177,1,15
7819,79,3,20
6507,66,4,8
19480,195,1,81
11654,117,2,55
13372,134,1,73
1379,14,3,80
7689,77,1,90
3688,37,2,89
14797,148,3,98
4759,48,3,60
16619,167,4,20
12037,121,3,38
3790,38,2,91
8812,89,2,13
5799,58,4,100
652,7,1,53
17950,180,2,51
7872,79,2,73
18188,182,1,89
16915,170,2,16
5328,54,2,29
7219,73,1,20
17760,178,3,61
16494,165,1,95
11761,118,2,62
6152,62,3,53
12741,128,1,42
17103,172,2,4
12483,125,1,84
13476,135,1,77
15301,154,4,2
19066,191,3,67
11807,119,4,8
2916,30,4,17
14676,147,1,77
1506,16,4,7
12827,129,2,28
2130,22,1,31
11876,119,2,77
1648,17,3,49
4890,49,2,91
730,8,1,31
6766,68,2,67
18267,183,2,68
12829,129,3,30
8201,83,1,2
18952,190,1,53
11608,117,2,9
9937,100,2,38
5221,53,3,22
17577,176,4,78
2709,28,3,10
5902,60,4,3
17929,180,1,30
18687,187,4,88
14053,141,3,54
1543,16,4,44
16576,166,1,77
3126,32,1,27
1156,12,1,57
16079,161,1,80
5985,60,4,86
32,1,3,33
7187,72,2,88
18175,182,4,76
17539,176,2,40
9779,98,2,80
9176,92,4,77
15647,157,4,48
6300,64,4,1
1610,17,1,11
939,10,3,40
14134,142,1,35
4023,41,2,24
19327,194,1,28
8749,88,1,50
745,8,4,46
4083,41,3,84
18570,186,3,71
5582,56,3,83
2877,29,1,78
4701,48,2,2
9933,100,3,34
16236,163,4,37
2651,27,1,52
15763,158,1,64
10608,107,1,9
5646,57,3,47
1821,19,4,22
14229,143,4,30
7413,75,3,14
9522,96,2,23
18081,181,2,82
7146,72,3,47
957,10,4,58
2110,22,5,11
11097,111,4,98
5108,52,2,9
12140,122,1,41
7631,77,1,32
19572,196,2,73
18195,182,1,96
19261,193,4,62
7923,80,4,24
10633,107,2,34
8847,89,1,48
18120,182,3,21
16040,161,2,41
14375,144,3,76
10391,104,2,92
2960,30,2,61
4640,47,4,41
2399,24,1,100
7310,74,3,11
7251,73,4,52
5487,55,2,88
18708,188,2,9
17423,175,1,24
15584,156,2,85
13867,139,2,68
9597,96,1,98
16630,167,2,31
2625,27,4,26
15784,158,2,85
9657,97,2,58
3148,32,3,49
7024,71,4,25
14641,147,1,42
2873,29,1,74
15951,160,3,52
8297,83,1,98
14914,150,2,15
12988,130,3,89
19727,198,3,28
76,1,4,77
17381,174,1,82
14693,147,2,94
15295,153,4,96
18472,185,4,73
17931,180,4,32
6651,67,3,52
4947,50,2,48
13676,137,1,77
10452,105,5,53
9967,100,1,68
19759,198,2,60
93,1,3,94
5166,52,3,67
16562,166,4,63
2731,28,4,32
7171,72,4,72
6791,68,1,92
12350,124,1,51
4810,49,1,11
11323,114,1,24
19929,200,4,30
2338,24,2,39
11306,114,2,7
16253,163,3,54
7844,79,3,45
12870,129,1,71
1885,19,4,86
18511,186,2,12
5773,58,2,74
4323,44,3,24
8190,82,1,91
11368,114,1,69
19610,197,4,11
16379,164,4,80
12209,123,4,10
16344,164,3,45
2759,28,4,60
12858,129,1,59
10882,109,2,83
9629,97,4,30
9425,95,2,26
7849,79,3,50
3175,32,4,76
10041,101,1,42
2465,25,1,66
1293,13,2,94
5393,54,3,94
5404,55,3,5
12164,122,2,65
12241,123,2,42
8641,87,2,42
7842,79,4,43
10760,108,4,61
17611,177,2,12
3621,37,1,22
2317,24,3,18
16059,161,3,60
2185,22,4,86
4477,45,3,78
10082,101,2,83
1155,12,1,56
18420,185,2,21
329,4,2,30
11852,119,2,53
9920,100,4,21
13590,136,4,91
19259,193,4,60
3227,33,4,28
6521,66,4,22
2997,30,2,98
17713,178,1,14
13906,140,2,7
4392,44,1,93
18421,185,3,22
16942,170,4,43
2463,25,2,64
11231,113,2,32
2846,29,3,47
13939,140,2,40
14779,148,3,80
7586,76,1,87
9804,99,1,5
17067,171,1,68
2191,22,3,92
9921,100,2,22
18972,190,1,73
6668,67,1,69
2070,21,3,71
8163,82,2,64
16735,168,3,36
7593,76,2,94
6302,64,2,3
15759,158,4,60
5909,60,1,10
10715,108,4,16
19804,199,4,5
17992,180,4,93
12214,123,3,15
15594,156,4,95
7581,76,2,82
4047,41,3,48
13071,131,1,72
13211,133,1,12
13586,136,2,87
5298,53,1,99
2322,24,3,23
4240,43,3,41
11063,111,4,64
19889,199,1,90
6745,68,1,46
2492,25,3,93
7612,77,3,13
6902,70,3,3
9769,98,1,70
5234,53,3,35
9069,91,2,70
3272,33,4,73
10141,102,1,42
5273,53,1,74
17906,180,1,7
2889,29,2,90
19839,199,1,40
788,8,1,89
15122,152,1,23
3347,34,2,48
17455,175,3,56
14146,142,2,47
11564,116,3,65
12551,126,2,52
17659,177,3,60
12374,124,4,75
19468,195,2,69
17960,180,1,61
6196,62,4,97
7694,77,1,95
6028,61,3,29
3377,34,3,78
583,6,3,84
9972,100,2,73
10880,109,3,81
15774,158,4,75
349,4,2,50
10782,108,4,83
11942,120,1,43
8005,81,4,6
3349,34,4,50
19433,195,2,34
801,9,2,2
3531,36,1,32
17641,177,4,42
9173,92,2,74
18065,181,2,66
19036,191,4,37
5173,52,3,74
10772,108,4,73
15099,151,4,100
13989,140,2,90
18672,187,1,73
3091,31,4,92
13254,133,3,55
7709,78,1,10
6853,69,1,54
2756,28,2,57
6458,65,2,59
18274,183,4,75
1616,17,2,17
6942,70,2,43
11886,119,3,87
14378,144,4,79
16350,164,1,51
16423,165,1,24
5087,51,4,88
10025,101,3,26
15197,152,2,98
8077,81,2,78
11031,111,3,32
14543,146,4,44
19420,195,2,21
8974,90,1,75
10067,101,1,68
9481,95,4,82
10556,106,1,57
2401,25,3,2
8736,88,4,37
14494,145,3,95
11424,115,2,25
19390,194,1,91
11427,115,2,28
14681,147,3,82
9998,100,4,99
7232,73,4,33
3878,39,4,79
6912,70,4,13
18806,189,2,7
1702,18,1,3
12035,121,2,36
5641,57,3,42
13725,138,3,26
1124,12,3,25
4521,46,2,22
16333,164,4,34
3541,36,1,42
11921,120,2,22
7764,78,2,65
11760,118,3,61
9763,98,2,64
14319,144,4,20
11132,112,1,33
19766,198,1,67
2211,23,5,12
12723,128,3,24
13496,135,1,97
3133,32,3,34
13941,140,2,42
15942,160,1,43
14471,145,2,72
19975,200,1,76
5938,60,3,39
4320,44,2,21
10032,101,3,33
19789,198,1,90
2107,22,1,8
15798,158,1,99
9377,94,3,78
3034,31,2,35
15915,160,2,16
15937,160,1,38
7062,71,3,63
4663,47,1,64
16166,162,4,67
16815,169,1,16
2367,24,1,68
9721,98,4,22
12216,123,1,17
440,5,2,41
18411,185,2,12
17984,180,1,85
14415,145,1,16
832,9,1,33
17479,175,3,80
3064,31,2,65
7714,78,3,15
16111,162,1,12
1224,13,2,25
15029,151,1,30
2592,26,1,93
3247,33,2,48
6849,69,1,50
8023,81,3,24
12672,127,3,73
13310,134,4,11
19957,200,4,58
2691,27,3,92
13677,137,4,78
11567,116,4,68
10441,105,4,42
11478,115,1,79
17534,176,4,35
10856,109,4,57
16443,165,3,44
14604,147,4,5
9148,92,2,49
16840,169,3,41
15445,155,1,46
9552,96,4,53
3196,32,1,97
19512,196,1,13
14645,147,2,46
486,5,4,87
16273,163,3,74
13934,140,2,35
783,8,3,84
6596,66,3,97
13381,134,4,82
16006,161,2,7
19761,198,2,62
3238,33,2,39
14662,147,3,63
873,9,2,74
13702,138,4,3
2047,21,4,48
104,2,3,5
12896,129,4,97
13441,135,3,42
1915,20,2,16
6499,65,1,100
5684,57,2,85
6728,68,4,29
3632,37,4,33
109,2,4,10
2138,22,1,39
18693,187,5,94
11726,118,2,27
8934,90,1,35
669,7,2,70
16334,164,1,35
17703,178,2,4
18964,190,4,65
3324,34,3,25
19274,193,2,75
4480,45,1,81
15336,154,4,37
1439,15,2,40
12441,125,4,42
12280,123,1,81
6574,66,4,75
4811,49,1,12
11040,111,4,41
14118,142,3,19
9353,94,2,54
6131,62,1,32
12367,124,2,68
13199,132,4,100
16778,168,4,79
12705,128,1,6
18994,190,5,95
7332,74,2,33
12290,123,2,91
1834,19,1,35
9378,94,4,79
17009,171,4,10
11685,117,2,86
14429,145,1,30
19844,199,3,45
18193,182,4,94
11251,113,4,52
12442,125,3,43
11187,112,4,88
18781,188,1,82
3003,31,4,4
8215,83,4,16
17349,174,1,50
5389,54,3,90
14763,148,4,64
1309,14,3,10
14091,141,2,92
3475,35,1,76
789,8,1,90
17896,179,2,97
12430,125,3,31
7740,78,3,41
3284,33,3,85
15024,151,1,25
2514,26,2,15
11635,117,3,36
16624,167,3,25
15415,155,1,16
13736,138,1,37
14618,147,3,19
9258,93,4,59
6227,63,2,28
16394,164,1,95
10961,110,4,62
8791,88,4,92
19105,192,4,6
11102,112,3,3
5006,51,1,7
6214,63,1,15
9777,98,3,78
15335,154,1,36
5257,53,2,58
11144,112,4,45
12408,125,3,9
16736,168,3,37
11247,113,3,48
9986,100,1,87
19973,200,4,74
3301,34,4,2
